idx,p808_mos,mos_sig,mos_bak,mos_ovr
76,2.924749417738481,3.179351188544977,3.849496345520066,2.746380369547563
77,3.085929177024148,3.233947867840341,3.698596913029709,2.7343685965920344
78,2.7675209912386807,3.21009267257218,3.472511488205031,2.60396036226168
79,2.868716500022195,3.1914099818203514,3.5463897792495684,2.6213195372135547
80,2.9269314895976675,3.069127386230835,3.7879708614928096,2.6369253068898004
81,2.9469787857749243,3.172765633119485,3.644653937646784,2.660936478892086
82,2.8727609894492407,3.167319439256313,3.704501570396478,2.677933275280868
83,2.9271640560843726,3.1577442088772405,3.428581279128622,2.528351957548187
84,3.035689115524292,3.1311268483246293,3.360653952786333,2.4930320175561094
85,2.7641998421062124,2.8558611384514,3.7553600076977305,2.4088132708856973
86,2.259283585981889,2.61766033873878,3.387287787203496,1.9906241725232483
87,2.5675438100641426,3.2353996247863592,3.5896842323228886,2.6675988440974105
88,2.6072757244110107,3.458516531328746,3.143250545209477,2.6454816177241494
89,2.2441248893737797,2.4385314747135505,2.984915412128388,1.7791038070666845
90,3.199808207425204,3.2855317759251963,3.9152817287005046,2.889604184651529
91,2.5502974770285864,2.788585068209142,3.4883947181350705,2.18012480191565
92,2.4317929527976294,3.239326360157281,3.1690929132205925,2.4367291246111744
93,2.8891911073164507,3.1276250429594623,3.711116861295777,2.632624206798455
94,3.0841214656829834,2.906384945082529,3.475680048004813,2.362143468660712
95,2.1852997216311367,2.4841421161635755,3.262804519525166,1.8561158621704228
96,2.7031850187402022,2.850435571167742,3.6110058194573127,2.291858081874626
97,3.462527350375527,3.637070770089422,4.001366598440944,3.3146764041395183
98,2.3847962178682027,2.929673325375981,3.417074336340096,2.231716505491508
99,2.694732327210276,2.8466574877792543,3.702931579511231,2.333852808390308
100,2.584905109907452,2.786917866713934,3.5028766841096144,2.179153606919201
101,2.418144840943186,2.686827424121201,3.522770406297557,2.082224873198413
102,2.5677512068497506,2.859027689970149,3.5527393997680994,2.269643736718497
103,2.445114035355417,2.833682338097504,3.440036848661337,2.192370945322172
104,2.6022470875790247,2.824737896704152,3.566392674415625,2.244664971189356
105,2.47373796764173,2.7115153294704144,3.4465669657856464,2.085377797889602
106,2.468748092651367,2.88015403798454,3.3997513584647034,2.192316251461014
107,2.464148684551841,2.9218532138213344,3.4576513035330847,2.269924024004082
